Electricty [kW],Heating demand [kW]
373.4159956,640.9374257
362.5295833,615.2854724
359.3756017,584.0081279
355.1495518,580.8330771
349.0632659,575.5106721
351.665892,578.9013273
375.2313843,590.2338137
452.1517659,596.0489156
604.1506228,637.1455502
698.5406485,587.8162242
705.6015164,614.0267624
658.8543074,622.9822864
617.8895924,677.2557893
523.0727836,668.3455312
441.3071939,708.913422
362.8899425,766.6440107
327.8495301,779.6454175
312.4966726,776.5795128
308.2458334,771.1838553
313.7126292,800.1212729
324.2814123,788.1483685
384.106397,776.4210631
483.8014895,807.2876913
458.2799904,753.0015423
400.3793116,758.5645211
401.3229387,785.966799
394.0005167,736.2017519
380.8783696,693.3727401
378.7079357,705.5793752
371.9701442,667.3226468
390.8768958,657.9418551
463.9365297,646.6460748
613.914717,678.7121
705.1059809,615.2335528
706.9848071,618.2424984
656.9073245,612.4382536
609.3706185,637.4336109
517.2855857,640.7971675
426.9712879,643.1650434
336.9785427,649.3385162
300.6161494,656.6261675
286.1033115,657.415313
281.2780271,649.5358422
276.456598,632.7506251
290.5524739,636.6679189
350.306085,624.7468011
452.4969077,666.729338
429.352494,623.2084245
355.9311377,559.8387525
333.8179902,484.5567082
313.0976659,375.2328152
290.2152877,288.950971
274.6506762,241.4432838
266.2431164,195.7716077
282.605418,175.0542024
359.8963295,182.659533
525.1241621,282.8206411
625.6812783,261.1967701
634.0356339,293.1852147
593.2359788,328.8316306
549.0548593,368.8552691
463.4850972,401.3317569
388.6958133,472.9883944
311.6328858,529.9363241
281.1764893,566.2081935
270.2690176,584.4222202
270.1007419,598.5632929
269.0413283,597.1463969
285.7308804,611.1012829
363.9869037,674.8696905
452.2443904,643.627562
443.5480619,652.7454783
376.0857273,602.8554831
371.80015,600.8382357
350.8577449,488.8464165
335.1568676,439.4417539
317.0157466,384.8298426
307.2932544,337.9604746
319.1038519,299.1160891
399.0218797,319.5887645
558.6633579,395.2753322
662.6400465,389.945216
677.796349,452.1949766
640.4703336,502.5533651
596.147596,541.0833738
508.6212875,572.3720173
422.6560202,607.3893948
333.6264962,627.1287156
292.7893899,617.1576263
281.6378603,634.3497069
279.949422,641.7475186
279.1190183,641.3654664
292.8453653,642.1226018
352.5943969,623.3904868
443.1638154,602.6237668
427.1935264,579.3952037
354.8270242,507.8121265
329.5048618,412.1649143
306.5023661,291.0896043
288.984644,233.6169494
276.0344573,202.1638296
279.2464704,212.9723833
307.7971596,248.7706312
386.9066079,265.6416808
541.9172817,320.7836936
642.5342837,300.5503388
648.6269311,322.5136424
602.8395085,335.27831
554.0003987,353.7569889
463.7662905,373.0569012
372.0966411,382.7089725
285.7144627,421.1949629
249.1261909,427.4537528
234.671671,428.4973698
232.6267539,433.0193492
231.1554256,431.1810058
245.9673089,438.2952225
308.5577298,439.0493614
411.1374217,482.8493954
387.6607616,437.837979
327.0569367,431.5625637
324.9712353,445.6017395
318.6134329,400.2453336
308.5063419,370.9191862
298.9661644,350.2932332
283.237693,271.9243069
289.0425308,204.0614341
361.1735422,188.6281914
511.5583117,222.6645172
613.592638,207.644764
616.9692314,217.4638201
572.682698,237.6068349
525.1825356,262.8993585
435.8215024,278.5226907
348.5643425,294.6009378
261.4384518,313.6105981
226.2227774,326.0415563
214.3712593,338.772672
212.4370891,343.8288133
209.6345863,336.0360605
220.6333341,326.115791
283.0094054,325.9262155
386.4488966,373.7241064
388.617018,443.3765597
330.2287989,446.9682153
309.7949116,378.7536164
300.6839603,320.9894164
272.396159,210.1940814
256.0785801,159.1294744
249.9962975,123.6926571
266.8594116,105.1400441
335.4186108,73.65325291
495.5032476,151.1881277
599.8687249,146.5635174
608.155763,178.361038
567.3385768,214.0458287
521.6769332,247.5856344
440.5421436,299.9972307
351.3464826,307.4016074
270.1421245,352.8961482
243.201147,402.2979476
234.1451973,427.4390254
235.0753459,445.2149096
243.5207839,487.6550335
267.3365161,534.8918569
342.6515452,592.4032305
433.6413344,584.269279
425.8352065,609.0146629
363.6807928,595.6847038
361.4398285,608.8093118
346.0784309,523.1305378
333.2246899,481.4617112
326.4362791,473.0453598
307.0388996,378.2337945
317.2529885,330.0457369
392.6923775,329.4073229
548.1525939,385.9836047
651.951729,378.7542203
659.9744593,409.2393831
616.874234,434.6088259
570.3353618,464.1262105
485.3537056,499.2195787
401.9858722,532.5988055
319.2116184,570.9304195
287.329754,598.1243306
281.905611,639.3972269
284.7930687,665.8286013
289.5145289,691.5173349
310.6272095,726.6141214
371.9140956,721.3763823
453.0979077,669.6028692
437.7088046,660.6545086
354.2129697,552.4436828
334.6695762,488.570865
304.6866171,337.8622984
280.6246383,246.2700709
264.8080542,197.6043191
257.3382495,156.0921147
276.5139291,147.9258377
362.7105127,195.2787337
517.8768102,250.5582904
618.5529033,229.4844171
635.0609204,297.8359099
592.4993402,325.6103859
550.175738,373.930693
462.7241973,398.0175791
386.7145684,464.2442242
295.1681511,463.4706774
269.8445963,519.9976604
263.3404158,556.4772459
264.1368834,573.6293125
263.9970185,577.6785507
278.0774666,581.4876776
342.2950069,589.4714241
433.2920981,581.5430331
423.8459469,599.0688376
360.0927784,578.753683
354.0657991,575.1199061
350.1822131,540.7905718
347.6014697,545.0042259
344.1137837,551.3277602
346.8213701,555.2210512
375.534935,589.5731594
451.2482325,590.0602226
594.569649,592.4590477
690.2530567,549.0566799
693.3972848,557.7254064
654.284084,600.7658636
614.2353425,659.063589
528.9193866,692.5629661
450.1897078,746.4984881
365.3583641,768.7498169
334.3728059,802.6041978
323.6091706,821.3558784
330.1415695,865.2047239
330.92065,871.8250696
349.728523,895.0919557
424.8724352,944.7330113
509.6558614,897.9786862
501.2713755,908.4213461
412.6299949,764.467957
393.9178872,698.3441364
364.8093608,550.2612968
342.8414031,473.0969387
333.0909358,455.9535089
327.8171624,428.9543542
342.4130946,402.5690223
416.9546333,399.1134698
573.042397,458.9516823
673.9059481,439.7839907
682.0667628,470.8799028
641.6336218,507.4161164
593.2537836,527.8773192
509.788879,577.2415256
419.4520522,592.7723597
329.3637031,607.7935367
298.5222825,642.3545008
283.4804986,642.1691224
276.4154093,625.6004921
276.2408003,628.1876288
288.8355431,623.934981
351.0785835,616.3137076
456.4093698,661.2912018
433.3327917,606.4248415
363.2761477,545.0745532
356.5119025,532.0952764
338.6501228,434.0068565
326.7112653,401.4618228
308.6503623,347.3084101
284.7610057,237.393711
297.1267303,201.0779651
372.0024636,199.1062894
522.3850366,233.6178719
623.5293663,215.7370581
633.8095849,256.3539784
594.6574749,298.6715925
542.255719,301.2582716
450.9373478,315.7093777
363.9296434,346.1516146
273.0301737,364.4503855
238.7939569,381.1645519
225.0719141,385.5426628
223.5306861,392.320843
225.0062555,403.6078194
247.0600827,442.9859757
322.488153,500.9096225
408.1662494,469.2244706
398.9679694,487.8876659
344.3700352,508.4341591
344.4934028,532.1812656
341.7986062,503.1494348
340.0900193,511.2680787
340.8327558,536.4650318
349.637707,567.5419408
375.3824044,588.5439527
451.8208842,592.1927959
595.0617237,594.2220528
694.4084694,567.1595538
698.0971728,578.2661594
655.3246919,604.9909608
601.5666362,602.2496204
512.9130193,620.9329886
434.0935735,674.4966619
349.8357494,706.1285596
317.5231957,731.3179459
304.8772243,740.317381
316.2835016,804.5536061
316.6812889,810.873265
329.6594858,809.6920081
411.5568645,896.217738
503.41926,891.8474897
478.20493,839.0536848
410.6037153,801.5492865
416.302742,850.0896258
395.3754864,740.0839961
381.5925248,694.5317339
370.2588677,665.9691861
370.8358049,660.4091941
390.2594292,653.3808923
476.7168927,701.6896135
619.7707769,702.8776708
710.849119,639.1286435
715.6434229,655.1530233
670.1613528,669.82889
618.6138832,676.94026
524.1467923,669.7625853
434.4538742,674.9287064
350.5359735,708.1396352
311.9626617,705.6022441
296.5607683,702.4701058
291.8034496,694.9639167
290.5288825,694.03611
302.8901627,690.2545054
362.2937622,676.8441293
466.2935601,726.8411522
441.6597747,676.8170972
361.2694466,582.6204751
349.1637469,552.0120478
325.8869939,431.503975
332.9190376,478.5379123
327.4163246,475.859318
327.6544641,468.7670725
338.0152703,421.3982916
412.6717136,417.3118239
570.8350039,485.7905521
672.8316636,470.5684239
680.2752134,498.3939534
636.5467812,520.9058875
591.5584792,557.2542072
507.4501083,596.1498657
421.8436436,619.5143653
336.924472,648.2451675
304.6493431,673.6719161
292.9531467,686.9898609
296.2871589,715.3907448
306.8377386,766.9467173
328.1740101,802.9147608
402.0286782,853.6237075
477.7425434,777.5981485
464.6699908,778.9914922
382.1544609,675.425472
366.5196474,629.1253412
349.2862361,535.5619449
344.2274481,528.7823644
338.9233414,527.0405597
339.9536972,523.509242
360.7883374,522.7780855
436.6562874,524.0295771
588.0562097,562.4480991
685.1143329,525.2404578
686.9327962,528.0617111
640.3342803,537.8156906
591.585631,557.4380349
502.334178,573.4744702
418.7531618,605.8911715
335.4152971,641.6859452
299.7486139,652.0393376
291.371663,680.1382503
303.8968911,749.501379
319.2429681,822.3183465
337.1531423,843.0490274
419.3721517,930.9185416
502.0075081,885.5026589
499.5454861,933.8701582
455.2900455,1000.118769
462.5282814,1055.261727
429.3229309,890.5783955
410.5776259,822.9842431
394.0591156,771.3365086
409.6020701,832.2202938
435.0793854,851.8644347
517.4966593,881.9435634
684.5277888,989.2391447
789.679577,987.7419483
802.0796114,1037.159564
770.3133048,1112.391265
725.5336781,1149.326416
644.526629,1201.690069
558.9264924,1224.851655
479.7876002,1272.172751
447.0038948,1297.848062
439.056099,1328.970068
442.2520363,1357.767229
450.3140054,1396.535466
462.5583704,1390.498489
546.9672445,1480.984479
634.2630512,1445.320593
615.2809698,1408.597758
534.2063361,1298.934141
523.1156767,1266.95435
499.6620777,1144.747926
482.5164995,1089.39397
465.2362611,1039.053361
460.4012005,1014.190106
454.2736628,896.2715529
537.5019099,931.3784532
690.2592382,975.9713406
801.0798896,1000.805143
814.134373,1053.177981
779.334323,1114.236913
723.2617462,1100.47951
629.4127113,1103.595446
540.9112905,1127.173894
449.658642,1137.01239
405.1001632,1110.634631
378.1718729,1058.06507
371.8625605,1045.10509
361.8759819,1004.302811
367.3915536,968.8179645
435.7678659,988.4726556
505.0416291,873.5408054
494.7552697,875.7256749
434.5571394,858.4151095
429.2897088,852.1963474
405.7372546,729.4602278
394.5295697,700.4159713
379.9632395,662.053541
368.2198538,606.5848337
380.4883423,570.0421691
451.0152228,548.8537228
600.0431979,577.2583746
694.9210103,531.6130388
698.2985252,541.4305966
649.3080781,539.924013
599.226075,552.8241003
508.6399176,570.5219601
417.1583723,580.9941753
323.7707524,588.2218298
286.2393749,590.3473945
273.4104114,598.7317789
270.2598466,598.4273982
270.4953153,604.2388683
281.4643247,594.304314
338.7062777,571.324366
444.9111412,631.1574837
442.0381128,677.7957658
387.8563295,700.0764313
406.3245847,805.2095622
411.4412512,810.7627148
389.8272407,730.3257632
379.656721,706.982657
384.0241866,718.2428873
390.1737795,652.1580893
473.4381831,686.1539452
641.1746314,796.6776171
741.9349584,775.8167695
756.6628134,835.6829798
717.8030151,879.5971625
669.4476771,900.816403
598.001003,995.5939116
517.054486,1039.328512
438.1697447,1094.518109
415.3208054,1161.403391
412.3833848,1213.208088
414.5892773,1236.254335
421.1694754,1269.821228
440.3316479,1295.940818
527.3142776,1404.387256
607.0016729,1345.990643
591.5623919,1336.786774
505.4755771,1217.938792
484.7670191,1149.423008
446.618171,963.8335058
424.4737205,881.5678184
414.8600674,860.8117296
397.8137123,777.3027785
413.4528293,753.5853024
488.9950366,753.3651489
649.5854231,832.0966135
756.2167207,837.368789
777.0391664,924.1086744
741.7140863,983.5104697
700.3565293,1035.60422
618.5450211,1084.360758
534.3364953,1113.729927
449.2228474,1141.417399
405.8980386,1117.80681
385.7902428,1093.895999
374.7814069,1058.858034
361.5524034,1005.103572
373.8489801,1001.094753
438.2177148,1009.72116
514.2797622,935.7435961
498.8374184,926.7528723
439.1001025,924.4983522
438.6484869,945.6077086
420.0155636,846.3128754
403.5421867,789.1061209
398.6447325,789.1942424
381.945988,707.2159021
404.9179071,716.0026305
477.7706602,703.8917847
630.5881809,748.3440234
738.7343617,760.353202
738.6848256,754.8524204
694.1513403,773.6817974
645.3622036,793.0274946
566.9607359,857.0260216
473.7644014,846.6170511
392.2141854,890.1789028
364.1440416,934.154848
362.0158645,989.7349486
353.9132569,967.3064454
354.4456114,974.3472559
365.4525886,964.5217001
440.2723403,1019.427342
530.2329441,1006.78914
519.1871009,1017.082066
448.2955115,965.3484659
440.7153227,954.8938598
414.3337075,821.2650673
403.9127037,790.8127704
381.2527784,712.2486851
373.2660611,668.8159689
385.1923573,628.6307365
468.1084378,661.1211515
631.9266774,754.1824438
741.9613972,774.5260364
742.6891772,772.4208499
695.224845,778.2894716
645.4075681,793.0857507
558.006756,817.2393648
470.0493792,830.0813411
384.5322044,856.0606487
362.9067831,928.6814608
354.3005199,955.5935456
364.4892898,1014.170368
355.6851757,979.766522
399.1609025,1113.634653
471.519359,1157.47191
561.3271024,1144.070364
538.5904745,1102.475181
453.0003762,985.8754505
446.3908311,979.8276514
433.6382975,906.5707033
422.5177524,873.0195974
410.1120406,839.875271
415.7110858,856.6085126
431.2785842,832.4945203
506.732127,831.9011849
655.5629943,858.6224313
763.1852485,868.2520252
789.6247733,979.7790857
758.6949474,1058.505079
714.594969,1098.385429
610.6000178,1049.014919
532.8826674,1107.216669
469.072716,1222.248075
448.42022,1301.386361
431.8829577,1294.446749
437.6640148,1334.765437
442.938548,1361.245304
454.825497,1353.696517
516.0851805,1341.740879
622.6342903,1391.743499
580.2792049,1251.854945
513.1307142,1203.908092
499.6370353,1161.387828
436.2630327,863.0208983
418.1987062,803.8628813
399.1111207,745.6627481
385.4902254,682.0301963
408.5387224,693.2753455
479.37178,673.4048253
634.6334863,729.2296327
733.0848121,699.4641329
742.2375482,734.7679336
697.2039941,750.7515579
651.1221788,781.2929342
565.4754037,820.7623144
475.1577009,836.337529
386.6030201,858.1171352
353.2257869,881.2604702
331.6769173,852.343935
323.0031367,828.8744508
326.1857483,846.3619875
337.9652878,838.5133666
396.1259379,812.8712909
503.8736295,868.364281
482.9558044,823.3477774
424.5994448,814.1062483
423.5833878,826.6653716
428.1272917,828.3246063
414.5975605,788.822571
409.1461328,790.903034
405.3193596,770.5285957
423.3734168,759.6736975
491.050358,725.8520768
632.2024261,719.3129946
732.6885038,698.6669949
731.3082837,687.3159958
682.6836848,687.431851
624.9220847,666.2373599
528.9841344,660.1773737
437.918452,672.5447944
344.3263806,678.8942222
306.9001879,681.4717499
292.9186097,684.7223226
290.5215509,687.7587331
290.821626,693.8593571
307.4323332,708.9742915
390.6751558,801.4563296
474.7050078,762.4803841
460.8099575,760.1563937
395.280429,732.1315037
399.6723381,774.7799112
403.4505708,774.5489006
388.4350648,723.5074826
380.387896,709.6215339
373.5425991,671.2115337
391.8199793,659.1435765
458.2205628,618.3695148
610.3770863,660.0828088
704.6283372,610.494975
706.9191453,615.3793154
661.5856358,630.7133314
608.0023343,628.8044217
516.7576473,635.9661001
431.7101644,661.8105794
347.448325,693.4173649
306.0630667,678.3592033
290.9301613,676.4473833
292.3300705,696.3471935
300.9164974,739.2769274
322.6224287,776.8905788
408.4070785,880.4118656
490.6917566,833.6424088
486.9480113,876.359725
422.977278,855.0994451
419.42339,862.4144499
401.5503485,766.1957371
391.4319859,736.9646681
382.4884319,719.0577131
384.9454497,721.8701143
395.6229125,675.9868624
468.1581005,662.4683242
623.0532632,716.2525061
719.562852,676.600358
727.5302933,706.6362846
678.668699,706.2374331
639.3164771,767.4807758
563.304533,842.0938503
490.6458928,922.6616275
418.4213448,1008.599491
400.8895438,1095.19992
405.1375053,1183.377206
423.2678244,1276.817469
422.550991,1278.13564
442.1962324,1295.879712
512.8068483,1370.865613
582.3446447,1312.159257
541.9073385,1220.687562
467.3694951,1111.628662
447.6770747,1041.816852
414.7703376,879.3395784
403.8075215,846.546467
379.4521323,760.4171683
362.6977444,679.4943264
375.5890437,671.260073
434.0310638,681.142092
574.3618826,793.415111
677.4676518,785.7003372
739.6759657,838.893406
726.3744542,888.9618108
687.4384343,968.7825297
590.3336147,960.1630072
499.7962724,952.5935512
404.2957307,944.5946476
358.6888154,907.2606792
334.4045566,869.5821432
334.6756194,884.4104963
328.1970571,860.4739851
341.7082205,851.2959439
397.670458,861.6115365
465.9300848,797.5116805
443.3287932,785.2791273
383.6593136,741.9539486
377.9168449,733.9184492
365.9191621,663.9335055
359.3200655,650.4389066
353.564285,646.6533875
355.4227274,648.1521687
363.1122196,616.7885808
422.4722696,630.8285519
