charge,discharge,capacity,Energy_use,Average_daily_cost,Energy_hourly_cost,Charge_or_discharge,,,,,
0,0,1.903628677,286.1729039,0.040161,0.041426,Discharge-----,,,,,
0,0,1.903628677,290.0202091,0.040161,0.040326,Discharge-----,,,,,
7.614514708,0,9.518143386,288.8781369,0.040161,0.040073,Charge+++++,,,,,
0,6.853063238,1.903628677,282.1018282,0.040161,0.040403,Discharge-----,,,,,
0,0,1.903628677,268.3679302,0.040161,0.040799,Discharge-----,,,,,
0,0,1.903628677,262.1424221,0.040161,0.042702,Discharge-----,,,,,
0,0,1.903628677,260.2604331,0.040161,0.04059,Discharge-----,,,,,
7.614514708,0,9.518143386,300.763236,0.040161,0.036586,Charge+++++,,,,,
0,0,9.518143386,382.4716932,0.040161,0.032208,Charge+++++,,,,,
0,0,9.518143386,447.3572745,0.040161,0.02871,Charge+++++,,,,,
0,0,9.518143386,525.5798307,0.042229,0.029722,Charge+++++,,,,,
0,0,9.518143386,550.8535262,0.042229,0.029216,Charge+++++,,,,,
0,0,9.518143386,504.3617848,0.042229,0.028578,Charge+++++,,,,,
0,0,9.518143386,420.5832356,0.042229,0.029227,Charge+++++,,,,,
0,0,9.518143386,345.9795448,0.042229,0.030371,Charge+++++,,,,,
0,0,9.518143386,261.2876766,0.042229,0.033561,Charge+++++,,,,,
0,0,9.518143386,236.6341534,0.042229,0.038357,Charge+++++,,,,,
0,6.853063238,1.903628677,222.0970073,0.042229,0.044088,Discharge-----,,,,,
0,0,1.903628677,222.4182375,0.042229,0.053845,Discharge-----,,,,,
0,0,1.903628677,227.4161884,0.042229,0.049104,Discharge-----,,,,,
0,0,1.903628677,241.000513,0.042229,0.050688,Discharge-----,,,,,
0,0,1.903628677,295.190894,0.042229,0.054934,Discharge-----,,,,,
0,0,1.903628677,386.9209262,0.042229,0.053548,Discharge-----,,,,,
0,0,1.903628677,368.0553771,0.042229,0.045122,Discharge-----,,,,,
0,0,1.903628677,296.859522,0.042229,0.046981,Discharge-----,,,,,
0,0,1.903628677,274.2781169,0.042229,0.043945,Discharge-----,,,,,
7.614514708,0,9.518143386,253.0119433,0.042229,0.042053,Charge+++++,,,,,
0,6.853063238,1.903628677,231.270593,0.042229,0.044132,Discharge-----,,,,,
0,0,1.903628677,217.3262952,0.042229,0.044198,Discharge-----,,,,,
0,0,1.903628677,211.9496534,0.042229,0.060214,Discharge-----,,,,,
0,0,1.903628677,213.8017576,0.042229,0.04928,Discharge-----,,,,,
0,0,1.903628677,244.2949409,0.042229,0.04301,Discharge-----,,,,,
7.614514708,0,9.518143386,330.36861,0.042229,0.036124,Charge+++++,,,,,
0,0,9.518143386,399.2778008,0.042229,0.033176,Charge+++++,,,,,
0,0,9.518143386,495.8433448,0.04235,0.031603,Charge+++++,,,,,
0,0,9.518143386,535.1717018,0.04235,0.030921,Charge+++++,,,,,
0,0,9.518143386,489.9153165,0.04235,0.030085,Charge+++++,,,,,
0,0,9.518143386,414.4651867,0.04235,0.030327,Charge+++++,,,,,
0,0,9.518143386,337.5886233,0.04235,0.031999,Charge+++++,,,,,
0,0,9.518143386,251.6250886,0.04235,0.034056,Charge+++++,,,,,
0,0,9.518143386,224.1414392,0.04235,0.038511,Charge+++++,,,,,
0,6.853063238,1.903628677,211.0953272,0.04235,0.04389,Discharge-----,,,,,
0,0,1.903628677,211.0113977,0.04235,0.049038,Discharge-----,,,,,
0,0,1.903628677,216.7372811,0.04235,0.053845,Discharge-----,,,,,
0,0,1.903628677,231.3887251,0.04235,0.052888,Discharge-----,,,,,
0,0,1.903628677,285.8585451,0.04235,0.051062,Discharge-----,,,,,
0,0,1.903628677,383.9083342,0.04235,0.04895,Discharge-----,,,,,
0,0,1.903628677,353.8191467,0.04235,0.043813,Discharge-----,,,,,
7.614514708,0,9.518143386,287.961413,0.04235,0.041756,Charge+++++,,,,,
0,0,9.518143386,262.9217482,0.04235,0.040238,Charge+++++,,,,,
0,0,9.518143386,243.1935133,0.04235,0.041338,Charge+++++,,,,,
0,6.853063238,1.903628677,221.3890523,0.04235,0.044726,Discharge-----,,,,,
0,0,1.903628677,204.2877728,0.04235,0.050017,Discharge-----,,,,,
0,0,1.903628677,196.8647634,0.04235,0.060577,Discharge-----,,,,,
0,0,1.903628677,205.9195359,0.04235,0.052745,Discharge-----,,,,,
0,0,1.903628677,244.2949409,0.04235,0.043087,Discharge-----,,,,,
7.614514708,0,9.518143386,321.9888174,0.04235,0.036432,Charge+++++,,,,,
0,0,9.518143386,397.9414815,0.04235,0.03454,Charge+++++,,,,,
0,0,9.518143386,472.3315969,0.039655,0.034133,Charge+++++,,,,,
0,0,9.518143386,496.5410057,0.039655,0.034144,Charge+++++,,,,,
0,0,9.518143386,450.7981825,0.039655,0.033616,Charge+++++,,,,,
0,0,9.518143386,371.7666574,0.039655,0.03366,Charge+++++,,,,,
0,0,9.518143386,288.7083299,0.039655,0.033902,Charge+++++,,,,,
0,0,9.518143386,205.7618452,0.039655,0.034584,Charge+++++,,,,,
0,0,9.518143386,176.4370064,0.039655,0.035134,Charge+++++,,,,,
0,0,9.518143386,163.008362,0.039655,0.03817,Charge+++++,,,,,
0,6.853063238,1.903628677,165.4276156,0.039655,0.04246,Discharge-----,,,,,
0,0,1.903628677,163.2259604,0.039655,0.045012,Discharge-----,,,,,
0,0,1.903628677,178.5550775,0.039655,0.04191,Discharge-----,,,,,
7.614514708,0,9.518143386,234.3263304,0.039655,0.03905,Charge+++++,,,,,
0,6.853063238,1.903628677,328.8920329,0.039655,0.041723,Discharge-----,,,,,
7.614514708,0,9.518143386,305.732387,0.039655,0.038819,Charge+++++,,,,,
0,0,9.518143386,244.2886814,0.039655,0.037411,Charge+++++,,,,,
0,0,9.518143386,239.4931956,0.039655,0.037411,Charge+++++,,,,,
0,0,9.518143386,221.7881525,0.039655,0.03905,Charge+++++,,,,,
0,6.853063238,1.903628677,214.3178726,0.039655,0.042284,Discharge-----,,,,,
0,0,1.903628677,205.7053172,0.039655,0.043978,Discharge-----,,,,,
0,0,1.903628677,201.0803277,0.039655,0.052811,Discharge-----,,,,,
0,0,1.903628677,208.086239,0.039655,0.05137,Discharge-----,,,,,
0,0,1.903628677,244.2949409,0.039655,0.04488,Discharge-----,,,,,
7.614514708,0,9.518143386,321.9888174,0.039655,0.03916,Charge+++++,,,,,
0,0,9.518143386,398.3697302,0.039655,0.037026,Charge+++++,,,,,
0,0,9.518143386,485.023187,0.039985,0.036542,Charge+++++,,,,,
0,0,9.518143386,517.938853,0.039985,0.035145,Charge+++++,,,,,
0,0,9.518143386,470.6240793,0.039985,0.034639,Charge+++++,,,,,
0,0,9.518143386,384.7364731,0.039985,0.033803,Charge+++++,,,,,
0,0,9.518143386,312.6525824,0.039985,0.034166,Charge+++++,,,,,
0,0,9.518143386,230.104858,0.039985,0.035013,Charge+++++,,,,,
0,0,9.518143386,205.9344234,0.039985,0.035035,Charge+++++,,,,,
0,0,9.518143386,197.0600902,0.039985,0.035277,Charge+++++,,,,,
0,0,9.518143386,202.2975597,0.039985,0.037257,Charge+++++,,,,,
0,6.853063238,1.903628677,204.4931798,0.039985,0.041349,Discharge-----,,,,,
0,0,1.903628677,220.571641,0.039985,0.043934,Discharge-----,,,,,
0,0,1.903628677,285.4442289,0.039985,0.044187,Discharge-----,,,,,
0,0,1.903628677,368.297516,0.039985,0.042878,Discharge-----,,,,,
0,0,1.903628677,340.1898157,0.039985,0.040106,Discharge-----,,,,,
7.614514708,0,9.518143386,266.9988529,0.039985,0.038082,Charge+++++,,,,,
0,0,9.518143386,238.4378441,0.039985,0.038544,Charge+++++,,,,,
0,0,9.518143386,215.7465958,0.039985,0.03839,Charge+++++,,,,,
0,6.853063238,1.903628677,203.8072479,0.039985,0.040326,Discharge-----,,,,,
0,0,1.903628677,198.4782355,0.039985,0.048598,Discharge-----,,,,,
0,0,1.903628677,196.8647634,0.039985,0.055066,Discharge-----,,,,,
0,0,1.903628677,205.9195359,0.039985,0.051645,Discharge-----,,,,,
0,0,1.903628677,244.2949409,0.039985,0.043901,Discharge-----,,,,,
7.614514708,0,9.518143386,321.9888174,0.039985,0.039336,Charge+++++,,,,,
0,0,9.518143386,397.9414815,0.039985,0.036399,Charge+++++,,,,,
0,0,9.518143386,472.3315969,0.046882,0.034694,Charge+++++,,,,,
0,0,9.518143386,493.5780521,0.046882,0.034474,Charge+++++,,,,,
0,0,9.518143386,440.9819653,0.046882,0.034199,Charge+++++,,,,,
0,0,9.518143386,351.8021421,0.046882,0.034001,Charge+++++,,,,,
0,0,9.518143386,265.6849074,0.046882,0.03421,Charge+++++,,,,,
0,0,9.518143386,175.7230505,0.046882,0.03586,Charge+++++,,,,,
0,0,9.518143386,145.668004,0.046882,0.043934,Charge+++++,,,,,
0,6.853063238,1.903628677,134.6665555,0.046882,0.056166,Discharge-----,,,,,
0,0,1.903628677,133.2255507,0.046882,0.064658,Discharge-----,,,,,
0,0,1.903628677,135.9392311,0.046882,0.064636,Discharge-----,,,,,
0,0,1.903628677,150.6003604,0.046882,0.064669,Discharge-----,,,,,
0,0,1.903628677,206.86874,0.046882,0.056177,Discharge-----,,,,,
0,0,1.903628677,303.0144934,0.046882,0.060555,Discharge-----,,,,,
0,0,1.903628677,284.6978517,0.046882,0.049819,Discharge-----,,,,,
0,0,1.903628677,231.2036271,0.046882,0.049863,Discharge-----,,,,,
7.614514708,0,9.518143386,228.1800828,0.046882,0.046717,Charge+++++,,,,,
0,6.853063238,1.903628677,228.0009088,0.046882,0.048312,Discharge-----,,,,,
0,0,1.903628677,220.5787646,0.046882,0.050006,Discharge-----,,,,,
0,0,1.903628677,216.8016938,0.046882,0.049808,Discharge-----,,,,,
0,0,1.903628677,213.7670023,0.046882,0.058179,Discharge-----,,,,,
7.614514708,0,9.518143386,219.0015721,0.046882,0.043725,Charge+++++,,,,,
0,0,9.518143386,255.8887209,0.046882,0.039402,Charge+++++,,,,,
0,0,9.518143386,331.3821192,0.046882,0.036454,Charge+++++,,,,,
0,0,9.518143386,407.2318064,0.046882,0.034738,Charge+++++,,,,,
0,0,9.518143386,483.3649776,0.044869,0.034254,Charge+++++,,,,,
0,0,9.518143386,505.6059971,0.044869,0.033528,Charge+++++,,,,,
0,0,9.518143386,455.1916397,0.044869,0.032714,Charge+++++,,,,,
0,0,9.518143386,367.1761193,0.044869,0.03267,Charge+++++,,,,,
0,0,9.518143386,283.6617982,0.044869,0.033088,Charge+++++,,,,,
0,0,9.518143386,195.1848551,0.044869,0.03465,Charge+++++,,,,,
0,0,9.518143386,161.3407201,0.044869,0.040865,Charge+++++,,,,,
0,6.853063238,1.903628677,146.7898956,0.044869,0.049555,Discharge-----,,,,,
0,0,1.903628677,148.7035755,0.044869,0.05291,Discharge-----,,,,,
0,0,1.903628677,150.3003219,0.044869,0.054417,Discharge-----,,,,,
0,0,1.903628677,167.5419476,0.044869,0.054868,Discharge-----,,,,,
0,0,1.903628677,233.7328738,0.044869,0.053548,Discharge-----,,,,,
0,0,1.903628677,320.3381822,0.044869,0.050853,Discharge-----,,,,,
0,0,1.903628677,303.7934221,0.044869,0.048356,Discharge-----,,,,,
0,0,1.903628677,251.8328405,0.044869,0.046992,Discharge-----,,,,,
0,0,1.903628677,235.5764451,0.044869,0.046695,Discharge-----,,,,,
0,0,1.903628677,224.415217,0.044869,0.048631,Discharge-----,,,,,
0,0,1.903628677,214.9630326,0.044869,0.047839,Discharge-----,,,,,
0,0,1.903628677,208.6487763,0.044869,0.049269,Discharge-----,,,,,
0,0,1.903628677,205.9940636,0.044869,0.063921,Discharge-----,,,,,
0,0,1.903628677,214.5666295,0.044869,0.049577,Discharge-----,,,,,
7.614514708,0,9.518143386,252.6757887,0.044869,0.043164,Charge+++++,,,,,
0,0,9.518143386,330.2376011,0.044869,0.039105,Charge+++++,,,,,
0,0,9.518143386,405.9472218,0.044869,0.035497,Charge+++++,,,,,
0,0,9.518143386,480.3220395,0.045034,0.033088,Charge+++++,,,,,
0,0,9.518143386,501.7109718,0.045034,0.032439,Charge+++++,,,,,
0,0,9.518143386,449.290232,0.045034,0.031614,Charge+++++,,,,,
0,0,9.518143386,358.4038915,0.045034,0.031537,Charge+++++,,,,,
0,0,9.518143386,269.3097047,0.045034,0.032329,Charge+++++,,,,,
0,0,9.518143386,177.2569099,0.045034,0.034155,Charge+++++,,,,,
0,0,9.518143386,141.8329716,0.045034,0.042108,Charge+++++,,,,,
0,6.853063238,1.903628677,125.0143041,0.045034,0.049863,Discharge-----,,,,,
0,0,1.903628677,122.1236509,0.045034,0.05313,Discharge-----,,,,,
0,0,1.903628677,122.0913785,0.045034,0.056023,Discharge-----,,,,,
0,0,1.903628677,136.3043974,0.045034,0.053746,Discharge-----,,,,,
0,0,1.903628677,191.0655244,0.045034,0.053966,Discharge-----,,,,,
0,0,1.903628677,280.9390014,0.045034,0.053504,Discharge-----,,,,,
0,0,1.903628677,266.4620793,0.045034,0.049335,Discharge-----,,,,,
0,0,1.903628677,215.7948779,0.045034,0.047333,Discharge-----,,,,,
0,0,1.903628677,211.7594186,0.045034,0.047575,Discharge-----,,,,,
0,0,1.903628677,211.4551521,0.045034,0.048466,Discharge-----,,,,,
0,0,1.903628677,205.3054598,0.045034,0.048367,Discharge-----,,,,,
0,0,1.903628677,198.4782355,0.045034,0.049973,Discharge-----,,,,,
0,0,1.903628677,196.8647634,0.045034,0.06435,Discharge-----,,,,,
0,0,1.903628677,205.9195359,0.045034,0.048939,Discharge-----,,,,,
7.614514708,0,9.518143386,244.2949409,0.045034,0.043824,Charge+++++,,,,,
0,0,9.518143386,321.9888174,0.045034,0.039072,Charge+++++,,,,,
0,0,9.518143386,397.9414815,0.045034,0.036102,Charge+++++,,,,,
0,0,9.518143386,472.3315969,0.041789,0.034353,Charge+++++,,,,,
0,0,9.518143386,493.5780521,0.041789,0.033451,Charge+++++,,,,,
0,0,9.518143386,440.9819653,0.041789,0.032626,Charge+++++,,,,,
0,0,9.518143386,351.8021421,0.041789,0.032439,Charge+++++,,,,,
0,0,9.518143386,265.6849074,0.041789,0.032978,Charge+++++,,,,,
0,0,9.518143386,178.9666614,0.041789,0.035321,Charge+++++,,,,,
0,6.853063238,1.903628677,150.2850593,0.041789,0.042757,Discharge-----,,,,,
0,0,1.903628677,136.3880965,0.041789,0.04961,Discharge-----,,,,,
0,0,1.903628677,141.7061083,0.041789,0.056067,Discharge-----,,,,,
0,0,1.903628677,143.3697637,0.041789,0.051733,Discharge-----,,,,,
0,0,1.903628677,158.1547843,0.041789,0.047817,Discharge-----,,,,,
0,0,1.903628677,212.8826564,0.041789,0.045166,Discharge-----,,,,,
0,0,1.903628677,306.0362214,0.041789,0.044528,Discharge-----,,,,,
0,0,1.903628677,280.3392337,0.041789,0.043219,Discharge-----,,,,,
0,0,1.903628677,226.7655771,0.041789,0.041866,Discharge-----,,,,,
0,0,1.903628677,220.6750591,0.041789,0.042537,Discharge-----,,,,,
0,0,1.903628677,220.2242069,0.041789,0.043274,Discharge-----,,,,,
0,0,1.903628677,211.1596472,0.041789,0.045221,Discharge-----,,,,,
0,0,1.903628677,203.0515569,0.041789,0.045529,Discharge-----,,,,,
0,0,1.903628677,196.8647634,0.041789,0.051216,Discharge-----,,,,,
0,0,1.903628677,205.9195359,0.041789,0.042317,Discharge-----,,,,,
7.614514708,0,9.518143386,263.9618882,0.041789,0.039413,Charge+++++,,,,,
0,0,9.518143386,343.5101087,0.041789,0.03575,Charge+++++,,,,,
0,0,9.518143386,414.9723264,0.041789,0.033803,Charge+++++,,,,,
0,0,9.518143386,494.7376118,0.039864,0.033704,Charge+++++,,,,,
0,0,9.518143386,521.9385766,0.039864,0.03322,Charge+++++,,,,,
0,0,9.518143386,473.6325857,0.039864,0.032373,Charge+++++,,,,,
0,0,9.518143386,391.4076687,0.039864,0.032384,Charge+++++,,,,,
0,0,9.518143386,312.9302031,0.039864,0.033231,Charge+++++,,,,,
0,0,9.518143386,236.3356559,0.039864,0.03509,Charge+++++,,,,,
0,6.853063238,1.903628677,214.4421581,0.039864,0.042229,Discharge-----,,,,,
0,0,1.903628677,202.8223177,0.039864,0.044946,Discharge-----,,,,,
0,0,1.903628677,202.638878,0.039864,0.05478,Discharge-----,,,,,
0,0,1.903628677,199.0741053,0.039864,0.054681,Discharge-----,,,,,
0,0,1.903628677,222.6188245,0.039864,0.051887,Discharge-----,,,,,
0,0,1.903628677,287.6680023,0.039864,0.049874,Discharge-----,,,,,
0,0,1.903628677,368.8594026,0.039864,0.044374,Discharge-----,,,,,
7.614514708,0,9.518143386,355.4162702,0.039864,0.03905,Charge+++++,,,,,
0,0,9.518143386,305.5540906,0.039864,0.038038,Charge+++++,,,,,
0,0,9.518143386,291.8486808,0.039864,0.038005,Charge+++++,,,,,
0,0,9.518143386,279.7577212,0.039864,0.038412,Charge+++++,,,,,
0,0,9.518143386,263.5834605,0.039864,0.03839,Charge+++++,,,,,
0,0,9.518143386,254.9675545,0.039864,0.039116,Charge+++++,,,,,
0,0,9.518143386,255.7565557,0.039864,0.039435,Charge+++++,,,,,
0,0,9.518143386,261.0053477,0.039864,0.037345,Charge+++++,,,,,
0,0,9.518143386,290.4062646,0.039864,0.035937,Charge+++++,,,,,
0,0,9.518143386,384.4230844,0.039864,0.03509,Charge+++++,,,,,
0,0,9.518143386,448.0922896,0.039864,0.035035,Charge+++++,,,,,
0,6.853063238,1.903628677,522.3902729,0.035695,0.036157,Discharge-----,,,,,
7.614514708,0,9.518143386,550.5025824,0.035695,0.034815,Charge+++++,,,,,
0,0,9.518143386,500.6029513,0.035695,0.034386,Charge+++++,,,,,
0,0,9.518143386,425.2141517,0.035695,0.034111,Charge+++++,,,,,
0,0,9.518143386,338.927644,0.035695,0.034342,Charge+++++,,,,,
0,0,9.518143386,254.2170926,0.035695,0.034683,Charge+++++,,,,,
0,0,9.518143386,225.2334033,0.035695,0.035431,Charge+++++,,,,,
0,0,9.518143386,215.5041963,0.035695,0.035684,Charge+++++,,,,,
0,6.853063238,1.903628677,223.5755937,0.035695,0.036949,Discharge-----,,,,,
0,0,1.903628677,227.1011714,0.035695,0.036322,Discharge-----,,,,,
0,0,1.903628677,238.4784992,0.035695,0.037015,Discharge-----,,,,,
0,0,1.903628677,307.1435406,0.035695,0.037213,Discharge-----,,,,,
7.614514708,0,9.518143386,395.0276291,0.035695,0.035101,Charge+++++,,,,,
0,0,9.518143386,371.5928227,0.035695,0.035387,Charge+++++,,,,,
0,0,9.518143386,324.4638172,0.035695,0.035332,Charge+++++,,,,,
0,0,9.518143386,318.3258958,0.035695,0.0352,Charge+++++,,,,,
0,6.853063238,1.903628677,326.6717912,0.035695,0.036047,Discharge-----,,,,,
0,0,1.903628677,294.1057175,0.035695,0.036223,Discharge-----,,,,,
0,0,1.903628677,290.4558169,0.035695,0.037312,Discharge-----,,,,,
0,0,1.903628677,294.0483388,0.035695,0.037323,Discharge-----,,,,,
0,0,1.903628677,300.2563465,0.035695,0.036146,Discharge-----,,,,,
7.614514708,0,9.518143386,338.35163,0.035695,0.035123,Charge+++++,,,,,
0,0,9.518143386,425.8712632,0.035695,0.035607,Charge+++++,,,,,
0,0,9.518143386,488.0870885,0.035695,0.034738,Charge+++++,,,,,
0,0,9.518143386,560.0274597,0.03586,0.034936,Charge+++++,,,,,
0,0,9.518143386,584.2679194,0.03586,0.033462,Charge+++++,,,,,
0,0,9.518143386,533.3032479,0.03586,0.033154,Charge+++++,,,,,
0,0,9.518143386,444.6210039,0.03586,0.033066,Charge+++++,,,,,
0,0,9.518143386,362.7923201,0.03586,0.033176,Charge+++++,,,,,
0,0,9.518143386,275.160741,0.03586,0.033869,Charge+++++,,,,,
0,0,9.518143386,244.4106737,0.03586,0.033275,Charge+++++,,,,,
0,0,9.518143386,230.2090362,0.03586,0.034243,Charge+++++,,,,,
0,6.853063238,1.903628677,228.1540939,0.03586,0.037092,Discharge-----,,,,,
0,0,1.903628677,226.903353,0.03586,0.038654,Discharge-----,,,,,
0,0,1.903628677,241.2049127,0.03586,0.038775,Discharge-----,,,,,
0,0,1.903628677,292.0178993,0.03586,0.039171,Discharge-----,,,,,
0,0,1.903628677,389.083723,0.03586,0.038731,Discharge-----,,,,,
0,0,1.903628677,360.0927704,0.03586,0.035981,Discharge-----,,,,,
7.614514708,0,9.518143386,310.507214,0.03586,0.034672,Charge+++++,,,,,
0,0,9.518143386,312.4901686,0.03586,0.034507,Charge+++++,,,,,
0,0,9.518143386,298.3042498,0.03586,0.034782,Charge+++++,,,,,
0,6.853063238,1.903628677,282.4109497,0.03586,0.037796,Discharge-----,,,,,
0,0,1.903628677,274.2983112,0.03586,0.038456,Discharge-----,,,,,
0,0,1.903628677,260.8518749,0.03586,0.040117,Discharge-----,,,,,
0,0,1.903628677,259.0342675,0.03586,0.037917,Discharge-----,,,,,
0,0,1.903628677,292.6422532,0.03586,0.036905,Discharge-----,,,,,
7.614514708,0,9.518143386,370.6890688,0.03586,0.034936,Charge+++++,,,,,
0,0,9.518143386,443.1031824,0.03586,0.032989,Charge+++++,,,,,
0,0,9.518143386,527.4087914,0.03663,0.032516,Charge+++++,,,,,
0,0,9.518143386,558.2131176,0.03663,0.032186,Charge+++++,,,,,
0,0,9.518143386,514.6840817,0.03663,0.032032,Charge+++++,,,,,
0,0,9.518143386,434.6148831,0.03663,0.032208,Charge+++++,,,,,
0,0,9.518143386,360.3462384,0.03663,0.032472,Charge+++++,,,,,
0,0,9.518143386,287.357063,0.03663,0.034958,Charge+++++,,,,,
0,6.853063238,1.903628677,265.2544762,0.03663,0.037895,Discharge-----,,,,,
0,0,1.903628677,252.6407135,0.03663,0.039578,Discharge-----,,,,,
0,0,1.903628677,252.7450223,0.03663,0.040425,Discharge-----,,,,,
0,0,1.903628677,255.1956778,0.03663,0.03982,Discharge-----,,,,,
0,0,1.903628677,269.9523504,0.03663,0.039479,Discharge-----,,,,,
0,0,1.903628677,343.5210966,0.03663,0.038467,Discharge-----,,,,,
0,0,1.903628677,429.3737247,0.03663,0.038115,Discharge-----,,,,,
0,0,1.903628677,397.4807395,0.03663,0.037994,Discharge-----,,,,,
0,0,1.903628677,319.924241,0.03663,0.037224,Discharge-----,,,,,
0,0,1.903628677,295.7963077,0.03663,0.03729,Discharge-----,,,,,
0,0,1.903628677,276.5909414,0.03663,0.03817,Discharge-----,,,,,
0,0,1.903628677,252.8736387,0.03663,0.038918,Discharge-----,,,,,
0,0,1.903628677,235.3208379,0.03663,0.039501,Discharge-----,,,,,
0,0,1.903628677,219.8815075,0.03663,0.039578,Discharge-----,,,,,
0,0,1.903628677,219.1745609,0.03663,0.03773,Discharge-----,,,,,
7.614514708,0,9.518143386,252.6757887,0.03663,0.036256,Charge+++++,,,,,
0,0,9.518143386,340.0182869,0.03663,0.033715,Charge+++++,,,,,
0,0,9.518143386,418.1592812,0.03663,0.032571,Charge+++++,,,,,
0,0,9.518143386,502.2939062,0.038335,0.032714,Charge+++++,,,,,
0,0,9.518143386,532.5527668,0.038335,0.031988,Charge+++++,,,,,
0,0,9.518143386,486.5410423,0.038335,0.031922,Charge+++++,,,,,
0,0,9.518143386,405.7575008,0.038335,0.031999,Charge+++++,,,,,
0,0,9.518143386,323.5190966,0.038335,0.032736,Charge+++++,,,,,
0,0,9.518143386,242.0124939,0.038335,0.035354,Charge+++++,,,,,
0,6.853063238,1.903628677,243.4603542,0.038335,0.038896,Discharge-----,,,,,
0,0,1.903628677,215.99193,0.038335,0.041811,Discharge-----,,,,,
0,0,1.903628677,201.92057,0.038335,0.042801,Discharge-----,,,,,
0,0,1.903628677,200.9685681,0.038335,0.041767,Discharge-----,,,,,
0,0,1.903628677,202.248048,0.038335,0.039688,Discharge-----,,,,,
0,0,1.903628677,216.1716879,0.038335,0.039347,Discharge-----,,,,,
0,0,1.903628677,272.138614,0.038335,0.039699,Discharge-----,,,,,
0,0,1.903628677,368.5546776,0.038335,0.038643,Discharge-----,,,,,
7.614514708,0,9.518143386,329.8235757,0.038335,0.038313,Charge+++++,,,,,
0,6.853063238,1.903628677,261.5756485,0.038335,0.03949,Discharge-----,,,,,
0,0,1.903628677,246.676004,0.038335,0.041899,Discharge-----,,,,,
0,0,1.903628677,231.1152206,0.038335,0.044022,Discharge-----,,,,,
0,0,1.903628677,214.9630326,0.038335,0.049434,Discharge-----,,,,,
0,0,1.903628677,208.6487763,0.038335,0.042834,Discharge-----,,,,,
0,0,1.903628677,205.9940636,0.038335,0.039666,Discharge-----,,,,,
7.614514708,0,9.518143386,214.5666295,0.038335,0.037147,Charge+++++,,,,,
0,0,9.518143386,252.6757887,0.038335,0.03509,Charge+++++,,,,,
0,0,9.518143386,330.2376011,0.038335,0.032692,Charge+++++,,,,,
0,0,9.518143386,405.9472218,0.039776,0.034001,Charge+++++,,,,,
0,0,9.518143386,480.3220395,0.039776,0.033044,Charge+++++,,,,,
0,0,9.518143386,514.4309099,0.039776,0.032978,Charge+++++,,,,,
0,0,9.518143386,474.6610201,0.039776,0.033088,Charge+++++,,,,,
0,0,9.518143386,386.8155965,0.039776,0.034199,Charge+++++,,,,,
0,0,9.518143386,308.49058,0.039776,0.036751,Charge+++++,,,,,
0,6.853063238,1.903628677,226.6532575,0.039776,0.043626,Discharge-----,,,,,
0,0,1.903628677,198.6747827,0.039776,0.050017,Discharge-----,,,,,
0,0,1.903628677,186.5728435,0.039776,0.056232,Discharge-----,,,,,
0,0,1.903628677,191.2325866,0.039776,0.052855,Discharge-----,,,,,
0,0,1.903628677,190.1657755,0.039776,0.047388,Discharge-----,,,,,
0,0,1.903628677,199.6082667,0.039776,0.045276,Discharge-----,,,,,
7.614514708,0,9.518143386,261.9840054,0.039776,0.039534,Charge+++++,,,,,
0,0,9.518143386,336.3234765,0.039776,0.038434,Charge+++++,,,,,
0,0,9.518143386,316.8109046,0.039776,0.037862,Charge+++++,,,,,
0,0,9.518143386,258.2668965,0.039776,0.039556,Charge+++++,,,,,
0,6.853063238,1.903628677,252.6641389,0.039776,0.040139,Discharge-----,,,,,
0,0,1.903628677,246.3262624,0.039776,0.04158,Discharge-----,,,,,
7.614514708,0,9.518143386,237.4358362,0.039776,0.039248,Charge+++++,,,,,
0,0,9.518143386,227.1737804,0.039776,0.039512,Charge+++++,,,,,
0,0,9.518143386,221.7441645,0.039776,0.037719,Charge+++++,,,,,
0,0,9.518143386,223.4921656,0.039776,0.03597,Charge+++++,,,,,
0,0,9.518143386,259.0743573,0.039776,0.033594,Charge+++++,,,,,
0,0,9.518143386,344.5443148,0.039776,0.032043,Charge+++++,,,,,
0,0,9.518143386,420.260903,0.03586,0.032252,Charge+++++,,,,,
0,0,9.518143386,499.0194487,0.03586,0.032043,Charge+++++,,,,,
0,0,9.518143386,518.9807535,0.03586,0.0319,Charge+++++,,,,,
0,0,9.518143386,472.7984418,0.03586,0.03201,Charge+++++,,,,,
0,0,9.518143386,385.1766435,0.03586,0.032494,Charge+++++,,,,,
0,0,9.518143386,301.6971633,0.03586,0.034837,Charge+++++,,,,,
0,6.853063238,1.903628677,215.2082966,0.03586,0.037356,Discharge-----,,,,,
0,0,1.903628677,183.7001231,0.03586,0.038071,Discharge-----,,,,,
0,0,1.903628677,168.9930211,0.03586,0.038148,Discharge-----,,,,,
0,0,1.903628677,170.4016776,0.03586,0.037103,Discharge-----,,,,,
0,0,1.903628677,170.70651,0.03586,0.036949,Discharge-----,,,,,
0,0,1.903628677,188.2453192,0.03586,0.036267,Discharge-----,,,,,
0,0,1.903628677,250.85939,0.03586,0.036465,Discharge-----,,,,,
0,0,1.903628677,336.9347354,0.03586,0.037026,Discharge-----,,,,,
0,0,1.903628677,299.1579252,0.03586,0.036982,Discharge-----,,,,,
0,0,1.903628677,227.7965068,0.03586,0.036927,Discharge-----,,,,,
